Random waveform, supplied seed
Total number of intervals = 216 (7434, 67201, 85927, 63953, 31595, 87879, 7287, 62295, 6561, 22532, 60653, 59076, 60154, 22964, 8172, 27652, 37594, 24367, 33771, 84944, 85666, 51918, 34406, 28664, 38289, 20658, 13840, 93419, 98284, 71313, 42089, 46458, 30755, 42889, 93552, 65694, 29574, 51355, 67361, 16287, 81508, 87619, 99068, 51267, 11822, 97494, 97350, 55460, 85984, 82043, 52873, 13911, 49984, 9274, 27187, 18735, 86505, 93039, 75999, 32324, 84255, 81759, 37291, 53818, 30297, 31569, 38927, 10652, 98119, 48176, 34929, 69735, 20753, 84642, 42333, 61587, 77998, 97625, 23781, 66723, 31016, 47394, 95335, 5252, 65908, 16889, 42912, 99898, 26385, 22616, 50605, 90283, 26273, 48521, 34058, 75648, 19482, 15054, 75754, 5187, 17656, 96343, 36665, 85269, 31525, 61798, 12253, 25710, 79937, 7271, 85861, 91467, 72217, 31080, 76878, 84584, 12492, 57106, 96245, 6791, 90728, 5151, 82969, 42635, 99337, 95192, 69200, 49459, 29055, 64324, 5705, 84816, 23714, 74116, 19948, 44213, 19454, 7190, 47657, 44399, 6481, 5807, 83137, 9580, 37385, 33706, 35204, 50438, 48878, 42682, 27416, 64424, 64364, 5481, 26227, 26586, 86286, 24452, 26832, 29795, 46224, 84587, 63389, 46953, 90536, 12508, 38491, 97806, 11813, 39665, 53571, 63215, 78767, 8615, 67903, 16398, 53434, 38068, 9130, 69227, 37496, 83925, 51037, 33690, 51474, 73708, 98618, 81977, 91567, 48236, 91726, 52458, 70467, 71151, 65016, 42057, 78821, 60720, 39911, 10628, 73736, 7334, 91868, 76670, 10405, 26019, 55530, 29615, 66057, 55281, 21177, 88239, 70227, 23421, 97104, 6235)
Average QPS expected = 50513
Timestamp start: 1684939591938
Timestamp end: 1684940672460

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      416.8   558.1   173.5   213.4   226.2   351.4   426.1   465.5   494.9   532.5   586.8   676.3  1548.4  6585.5 30237.4  23085.8    22964
read      495.4  1316.2   173.5   225.6   242.3   356.0   406.5   433.5   452.0   470.9   501.4   567.0  3779.0 26678.9 37322.6   8183.6     8172
read      386.1   415.5   173.5   216.4   228.0   329.5   412.2   453.3   479.2   506.9   541.9   601.0  1038.8  5245.6 13530.2  27621.6    27652
read      382.6   465.3   160.7   215.1   227.1   323.6   397.5   441.7   471.8   504.8   543.5   606.0  1082.0  6281.5 26463.4  37375.8    37594
read      390.2   493.3   160.7   218.1   229.4   338.8   413.6   450.5   473.7   501.2   536.8   604.6  1079.8  4797.2 30422.8  24423.0    24367
read      405.0   680.7   160.7   212.7   224.8   316.4   394.9   439.4   467.9   499.5   537.5   610.5  1932.5  8197.9 31464.7  33749.0    33771
read      330.6   220.3   160.7   209.1   220.9   295.9   340.7   368.5   390.9   419.5   460.1   521.7   706.4  3221.0  6868.1  84978.0    84944
read      332.2   346.3   160.7   209.2   221.0   294.8   339.0   366.0   387.4   415.2   455.9   518.2   716.7  3735.0 15091.0  85827.6    85666
read      358.9   337.2   160.7   212.5   224.6   309.5   368.0   408.4   441.0   478.6   522.2   580.7   885.2  3954.6 10985.4  52137.6    51918
read      365.2   296.0   160.7   213.7   225.7   313.5   388.9   433.4   462.6   492.1   525.6   576.0   862.7  3658.0  8405.1  34366.2    34406
read      371.9   329.7   160.7   216.9   228.6   321.3   403.8   444.1   468.3   494.3   524.2   568.6   837.0  4121.3 10804.2  28624.0    28664
read      359.8   415.0   160.7   211.8   223.8   304.5   370.6   415.6   446.5   477.2   509.2   550.8   783.3  5303.6 12852.5  38381.2    38289
read      433.1   724.0   160.7   217.2   229.9   357.1   429.0   468.2   497.9   535.7   586.9   671.7  2069.1  8502.7 31585.3  20706.8    20658
read      482.7  1082.9   173.5   215.0   228.2   363.4   440.8   481.3   507.6   537.3   574.9   639.8  3914.7 11337.8 35869.7  13883.2    13840
read      348.3   375.4   160.7   209.0   220.9   297.1   340.6   366.8   388.1   416.3   458.4   531.7  1520.6  4465.5 12554.1  93443.8    93419
read      332.6   318.6   160.7   208.7   220.5   294.8   338.0   364.0   384.1   409.6   447.0   505.5   707.7  4399.5 10543.0  98323.0    98284
read      341.1   382.9   160.7   209.1   221.0   296.8   344.1   374.6   401.4   436.6   483.0   542.3   745.5  4454.5 12965.3  71520.8    71313
read      350.5   274.1   160.7   209.8   221.6   300.5   364.5   410.9   443.6   477.2   513.4   560.8   770.4  3721.9  9377.9  42190.8    42089
read      347.5   280.3   160.7   209.9   221.7   299.5   358.1   401.1   434.8   470.9   509.1   558.0   780.1  3714.3  9369.3  46473.6    46458
read      361.2   358.0   160.7   211.9   223.7   310.2   389.3   431.0   457.3   484.4   513.6   554.1   772.6  3449.2 10914.5  30774.2    30755
read      347.9   279.5   160.7   209.8   221.7   300.5   362.5   408.0   440.9   475.2   511.8   559.3   767.5  2790.1 12230.7  42890.2    42889
read      348.2   437.9   160.7   211.1   223.2   305.1   353.4   382.3   403.7   432.8   470.5   531.9   736.5  5485.3 15971.6  93396.6    93552
read      347.0   319.3   160.7   210.4   222.4   302.4   353.4   387.6   415.3   450.9   495.5   552.5   718.9  4382.9 13108.1  65811.0    65694
read      362.1   392.8   160.7   211.3   223.2   310.7   388.7   428.6   453.7   479.5   507.2   548.1   795.7  4636.7 12787.8  29605.8    29574
read      344.1   245.7   160.7   209.0   220.8   297.2   351.5   392.5   425.7   463.4   504.2   551.9   841.9  3181.9  7783.0  51359.8    51355
read      338.6   285.9   160.7   209.2   221.0   296.5   344.0   375.6   402.3   438.1   485.6   544.3   721.9  3906.0 11573.8  67396.4    67361
read      426.7   726.1   160.7   217.2   229.7   359.1   425.0   460.2   485.9   516.6   558.9   630.5  2257.1  6520.6 31758.7  16262.0    16287
read      356.0   393.9   160.7   211.0   223.1   306.2   356.6   388.0   412.9   446.1   492.2   562.0  1054.3  5166.6 11833.5  81387.6    81508
read      331.2   295.8   160.7   209.2   221.0   295.5   340.1   367.6   389.3   417.3   457.9   519.8   683.5  3871.7  8803.9  87806.6    87619
read      333.7   359.1   160.7   209.3   221.2   297.3   341.1   366.6   385.9   409.3   443.8   500.9   665.4  4977.6 11638.0  99201.0    99068
read      360.2   391.3   160.7   212.5   224.4   305.8   362.4   402.4   435.2   473.0   516.3   572.5   997.2  4165.5 16892.7  51219.4    51267
read      426.2   681.5   160.7   222.0   235.8   363.6   415.0   442.0   462.1   487.4   522.9   587.8  2131.2  7681.8 30154.5  11868.8    11822
read      359.1   435.4   160.7   211.0   223.2   306.1   352.5   379.9   400.8   428.9   467.9   540.3  1530.6  5474.6 13730.9  97378.2    97494
read      334.0   352.8   160.7   209.5   221.4   297.2   341.1   367.1   387.3   412.8   449.6   506.5   668.9  4682.9 12344.8  97388.4    97350
read      349.1   331.0   160.7   210.2   222.1   300.7   352.9   390.2   421.8   460.3   504.0   556.8   800.6  4739.2 11501.5  55495.6    55460
read      344.3   468.1   160.7   209.5   221.3   297.4   342.5   369.5   391.3   419.6   460.1   522.8   782.7  5950.9 17642.1  85800.0    85984
read      334.6   298.2   160.7   209.8   221.6   296.6   341.5   368.9   391.4   421.3   464.4   528.4   690.4  3990.1  9200.5  82165.4    82043
read      358.3   495.2   160.7   211.8   223.7   301.8   356.3   397.4   431.3   470.0   513.1   567.6   811.0  5513.9 26690.2  53156.2    52873
read      421.6   625.6   173.5   221.3   234.8   367.8   429.1   464.7   491.7   523.7   565.7   631.3  1364.4  7856.0 32120.8  14009.2    13911
read      416.9   658.4   160.7   213.8   226.1   319.3   390.3   440.7   479.3   524.8   585.7   781.3  1641.5  8438.5 31150.4  49933.6    49984
read      416.7   465.5   173.5   227.3   244.5   364.0   411.8   439.8   461.7   487.6   520.7   578.9  2042.9  5661.4 12699.0   9359.6     9274
read      401.5   736.2   160.7   213.1   224.9   326.2   408.5   446.2   470.2   496.0   528.6   589.4  1142.1 10289.7 31953.4  27003.0    27187
read      451.9   763.3   173.5   216.8   229.6   364.9   438.3   481.9   514.6   556.1   611.3   692.3  2527.6  9526.8 31753.9  18789.8    18735
read      347.5   457.1   160.7   209.9   221.8   299.8   345.8   373.7   396.1   425.1   465.8   533.2  1073.3  5408.6 22823.0  86447.0    86505
read      331.3   281.5   160.7   209.5   221.4   297.3   340.9   367.2   387.9   414.3   452.5   510.2   683.1  4081.7  8431.8  93034.2    93039
read      357.6   389.0   160.7   212.1   224.1   306.8   357.1   388.6   414.1   447.8   493.0   559.5  1161.6  4570.6 13810.8  76172.0    75999
read      363.6   291.5   160.7   213.8   225.4   314.1   391.9   436.0   463.8   492.3   524.0   568.6   823.0  3622.1  9615.0  32400.2    32324
read      348.8   426.7   160.7   212.3   224.1   306.2   355.3   384.7   406.6   436.6   478.4   540.7   763.3  5014.0 14894.1  84144.0    84255
read      340.8   324.1   160.7   211.1   222.9   301.4   348.1   376.8   399.6   429.2   469.6   531.8   713.3  3984.0 11477.9  81852.0    81759
read      362.2   318.0   160.7   213.1   224.8   310.4   381.4   428.6   459.7   491.8   526.8   574.2   825.7  4003.8 12203.5  37358.6    37291
read      352.5   326.7   160.7   212.4   224.2   306.7   361.9   399.4   431.3   469.3   512.5   565.0   746.4  3893.5 11627.4  53744.8    53818
read      375.8   291.1   160.7   217.3   228.3   322.9   406.4   449.6   476.6   504.5   536.7   584.9   907.7  3741.2  9473.4  30285.4    30297
read      368.6   369.0   160.7   214.6   226.1   316.7   395.5   437.9   465.5   493.9   525.6   570.3   850.3  4850.6 11180.6  31515.0    31569
read      377.5   451.7   160.7   214.5   226.2   314.8   385.9   432.1   463.3   496.8   533.8   588.9  1188.0  4692.5 17191.5  38922.0    38927
read      471.1  1069.8   173.5   225.7   241.6   369.0   423.6   455.7   479.0   507.3   545.8   622.4  3200.0 14544.2 40455.2  10680.0    10652
read      380.7   508.0   160.7   213.1   225.7   317.7   366.7   394.9   417.2   446.3   488.9   567.3  1685.9  6319.5 17601.4  97831.6    98119
read      355.4   344.3   160.7   212.3   224.1   304.9   363.0   405.1   439.1   477.1   518.8   571.8   852.5  3558.7 12300.8  48141.4    48176
read      371.4   378.3   160.7   213.9   225.9   315.6   390.9   435.4   464.3   494.5   528.6   577.0   959.3  4644.5 10237.6  34893.4    34929
read      350.1   343.8   160.7   212.3   224.2   306.2   357.3   389.7   415.7   449.6   494.5   554.3   765.4  4595.2 13390.7  69727.4    69735
read      463.7   837.3   160.7   219.2   231.6   367.9   443.9   487.6   520.8   565.7   632.7   736.4  2722.9  8127.7 36919.4  20895.0    20753
read      380.3   427.2   160.7   215.3   227.6   319.3   371.3   402.1   427.8   460.7   507.4   592.1  1665.6  5129.9 13874.5  84761.8    84642
read      367.5   292.6   160.7   215.2   226.9   314.4   381.7   427.8   461.4   497.5   537.2   590.7   879.5  3922.4  9035.1  42251.6    42333
read      350.9   332.6   160.7   212.6   224.5   306.9   358.3   392.4   421.1   458.3   504.7   566.1   789.9  3855.7 10046.9  61628.2    61587
read      345.4   368.0   160.7   211.4   223.2   302.7   349.2   377.8   400.6   431.2   473.3   536.3   794.9  4767.2 13263.3  77858.0    77998
read      337.8   297.9   160.7   211.2   223.2   303.3   348.5   374.5   395.4   421.5   457.7   515.4   687.5  4557.4  8811.1  97350.2    97625
read      464.9   890.7   160.7   216.8   229.0   362.3   441.7   483.7   514.8   562.1   643.5   768.3  2447.6 11023.2 32013.0  23761.2    23781
read      362.2   412.1   160.7   213.6   225.6   310.7   363.1   397.1   425.4   462.0   508.1   575.1  1099.7  4734.7 13691.8  66963.0    66723
read      368.5   342.3   160.7   214.0   225.7   316.3   396.0   438.7   466.1   494.5   526.7   573.9   853.1  4127.9 13692.2  30994.6    31016
read      359.0   297.5   160.7   213.1   225.1   308.8   370.1   414.7   448.5   485.5   526.6   579.5   797.8  3641.4  9450.8  47519.2    47394
read      344.8   487.8   160.7   211.1   223.2   302.9   348.5   375.1   396.2   422.6   458.7   516.0   686.6  5853.1 22240.0  95291.8    95335
read      455.7  1230.6   173.5   240.5   261.2   334.1   362.9   379.8   394.6   413.1   441.0   508.4  3868.4 20427.2 36462.3   5245.2     5252
read      370.4   463.5   160.7   212.6   224.7   309.1   361.4   396.5   426.4   464.6   514.6   591.2  1385.6  5455.5 16127.0  65607.2    65908
read      447.8   743.3   160.7   222.4   236.9   370.2   438.9   476.9   506.9   545.5   593.9   674.8  2247.4  8046.8 31696.1  16937.0    16889
read      394.7   606.5   160.7   216.5   228.3   317.5   388.1   436.1   470.7   507.8   548.1   623.5  1374.5  8182.4 28149.6  42907.6    42912
read      340.1   349.0   160.7   213.9   226.1   305.6   349.3   374.7   395.5   421.4   457.2   514.7   692.1  3988.8 14560.3  99708.8    99898
read      375.1   394.3   160.7   216.0   227.4   326.7   404.4   440.4   463.6   488.7   517.2   561.3   886.8  5088.9 11008.3  26316.8    26385
read      457.2   872.0   173.5   217.4   230.0   366.9   444.1   486.9   519.9   565.5   633.4   734.1  1973.6  9437.4 35289.4  22606.0    22616
read      380.7   526.7   148.8   212.4   224.5   309.5   368.4   411.1   445.3   484.8   529.8   594.9  1483.0  5917.6 30618.7  50620.8    50605
read      339.8   358.7   160.7   211.4   223.3   302.8   349.6   377.2   398.6   426.4   464.4   525.1   678.2  4546.4 12647.2  89967.6    90283
read      370.0   378.2   173.5   215.2   226.7   323.3   402.5   439.1   462.2   486.2   511.4   548.6   852.9  3860.3  8664.2  26261.2    26273
read      360.7   420.9   160.7   213.4   225.2   307.8   366.8   408.1   440.7   477.6   520.1   575.3   834.0  4349.9 19341.5  48561.6    48521
read      363.3   306.1   160.7   213.3   225.0   310.8   387.2   432.0   460.8   490.6   523.4   569.1   843.9  4161.2  8684.5  33950.2    34058
read      343.9   318.4   160.7   211.2   223.1   302.9   350.8   380.6   404.0   436.5   481.4   543.5   776.7  4169.2 10918.5  75544.2    75648
read      470.4   959.6   160.7   218.8   231.2   365.8   436.3   476.3   507.0   548.0   610.7   712.9  2872.9 14115.7 32452.3  19432.6    19482
read      498.4  1175.3   173.5   218.7   231.8   374.2   459.6   506.6   536.4   569.1   609.8   680.7  3887.9 16370.2 40694.8  15092.6    15054
read      366.3   377.5   160.7   212.3   224.3   309.0   359.5   390.5   416.1   451.3   499.5   576.3  1597.9  4762.4 11605.6  75586.2    75754
read      439.1   940.9   187.4   243.2   262.7   339.9   369.7   388.6   401.9   422.2   450.6   513.6  3468.9 13787.7 29946.9   5206.0     5187
read      498.6   959.2   173.5   219.6   233.1   377.4   468.9   523.7   558.2   596.3   645.7   737.9  3883.3  9673.0 37161.2  17516.4    17656
read      369.1   415.1   160.7   212.9   225.1   311.5   358.2   385.3   405.7   435.2   478.4   558.8  1649.0  5198.0 12521.3  96393.0    96343
read      365.7   336.1   160.7   213.9   225.7   311.5   385.7   431.9   462.1   493.5   528.5   577.8   862.2  3925.9 11648.3  36701.6    36665
read      344.9   310.3   160.7   212.9   224.9   306.9   355.6   385.7   408.6   438.3   480.5   543.9   728.4  3923.4 11873.3  85161.8    85269
read      369.7   310.8   160.7   213.0   224.7   315.2   397.0   440.5   467.9   496.1   528.5   577.6   960.0  4229.8  8711.2  31399.6    31525
read      339.4   269.7   160.7   210.4   222.2   299.1   348.0   382.4   410.7   448.1   494.2   549.6   712.3  3011.7 10030.7  61708.4    61798
read      409.1   607.2   173.5   221.3   234.7   357.4   409.8   440.8   463.5   491.8   528.3   584.0  1626.6  8416.6 29132.7  12165.0    12253
read      393.0   589.5   160.7   213.8   225.8   332.0   409.9   446.0   468.9   495.8   531.2   605.5  1054.6  8532.8 26448.7  25730.6    25710
read      333.4   337.2   160.7   209.5   221.3   296.6   341.8   369.5   392.3   422.3   464.1   524.7   662.9  3452.9 13365.0  79918.0    79937
read      399.1   701.3   173.5   232.1   250.8   342.4   377.6   398.8   415.2   434.0   463.1   511.1  1453.9  7922.4 31773.2   7247.0     7271
read      353.0   334.3   160.7   209.8   221.8   301.0   346.8   374.7   398.4   430.0   476.2   552.7  1472.9  4428.4  9472.5  85823.8    85861
read      331.6   323.0   160.7   209.7   221.6   297.5   342.5   369.2   390.2   416.7   455.1   513.9   641.7  3396.8 13420.1  91406.0    91467
read      339.4   286.0   160.7   210.5   222.5   299.9   346.6   377.3   402.4   436.5   484.2   545.5   713.2  3635.0  9322.2  72125.6    72217
read      357.9   350.7   160.7   211.7   223.3   310.3   387.0   428.2   454.3   481.4   510.7   549.0   709.6  5146.7 10613.0  31122.2    31080
read      332.4   256.8   160.7   209.3   221.0   295.3   340.1   368.4   392.1   423.6   467.4   530.3   677.4  3529.0  8086.1  76990.4    76878
read      328.4   301.7   160.7   208.8   220.5   294.5   338.4   365.1   386.4   414.4   455.0   516.7   641.4  3239.2 12246.2  84597.6    84584
read      427.9   906.7   173.5   219.4   231.6   353.6   407.3   436.6   460.0   488.1   525.4   584.8  1834.1 10019.7 32159.0  12490.0    12492
read      358.7   360.3   160.7   211.3   223.4   305.8   360.6   399.1   432.0   471.6   520.7   587.6  1076.8  3638.8 13631.5  57066.6    57106
read      328.7   292.3   160.7   209.2   221.0   295.6   338.7   364.3   383.9   408.1   444.3   503.1   647.8  3685.3 11509.5  96423.6    96245
read      386.0   711.1   187.4   232.5   251.6   336.8   370.9   391.7   405.9   426.5   452.9   498.0  1219.4  7834.0 32401.1   6817.4     6791
read      359.4   401.1   160.7   210.2   222.2   304.8   353.9   383.3   405.4   436.0   480.2   554.2  1607.3  4057.7 10208.8  90419.6    90728
read      386.3   643.6   187.4   238.2   257.6   324.5   351.4   367.8   380.2   396.8   421.1   468.6  1974.4  8865.5 23394.0   5157.2     5151
read      351.0   411.8   160.7   209.6   221.5   300.0   347.0   375.0   398.1   428.8   472.5   543.3  1369.6  5765.4 12494.8  82884.6    82969
read      345.1   204.2   160.7   210.7   222.4   302.7   366.2   409.8   442.3   475.8   511.1   554.4   687.0  2391.3  7996.7  42726.6    42635
read      333.9   342.9   160.7   210.3   222.2   299.0   343.1   369.4   389.9   415.3   451.5   508.4   668.8  4081.1 12839.6  99434.4    99337
read      334.0   284.2   148.8   210.1   222.0   299.8   345.0   371.9   393.0   419.4   456.2   514.1   689.6  3389.1 11007.9  95115.8    95192
read      337.2   284.1   160.7   209.5   221.3   297.8   345.8   376.5   402.4   437.3   483.3   541.1   689.2  3523.5 10314.5  69002.4    69200
read      346.4   267.2   160.7   210.4   222.3   301.4   357.3   398.0   431.1   468.0   509.0   559.5   744.7  3205.9  9204.2  49519.2    49459
read      361.2   337.1   160.7   212.7   224.4   315.0   391.5   430.3   454.4   479.4   506.9   545.9   732.8  5333.4 10863.0  29025.0    29055
read      343.3   392.0   160.7   210.0   221.9   298.7   346.9   379.8   406.6   444.0   490.8   548.6   752.4  3494.9 17232.6  64508.0    64324
read      419.1   895.0   173.5   236.2   256.0   332.0   362.2   379.5   393.4   409.2   433.1   485.2  2372.9 13359.7 31825.8   5739.4     5705
read      351.4   277.3   160.7   210.4   222.3   303.0   350.2   379.4   402.8   435.9   483.9   562.8  1355.6  3288.0  8524.7  84605.6    84816
read      442.4   816.2   160.7   213.8   226.6   357.7   433.9   474.7   506.4   548.1   616.1   723.3  1568.6 10854.7 35760.0  23744.4    23714
read      344.5   307.3   160.7   210.3   222.0   299.6   347.8   379.3   404.0   439.0   486.1   551.4   976.7  3588.6 10937.4  73987.2    74116
read      433.4   638.5   160.7   217.5   230.7   362.6   434.5   475.3   506.4   545.6   596.4   677.3  1745.9  8622.6 29559.5  19984.4    19948
read      364.2   426.2   160.7   210.9   222.8   305.6   369.5   415.2   449.1   485.4   525.3   583.1  1000.5  5921.9 14202.5  44183.2    44213
read      428.0   686.9   173.5   216.0   228.9   360.2   428.7   466.0   496.9   537.8   592.6   678.0  1276.9 11427.2 30220.1  19564.0    19454
read      449.6  1076.0   173.5   228.2   247.1   349.4   394.0   417.9   433.9   454.7   480.2   533.2  2917.9 13456.7 33577.2   7190.6     7190
read      366.6   420.2   160.7   210.4   222.4   305.4   366.1   409.4   443.6   480.9   523.5   585.0  1265.8  4430.6 14703.1  47406.4    47657
read      349.5   266.2   160.7   210.5   222.3   302.7   364.3   407.2   439.6   474.5   513.1   561.9   758.1  3307.5  8702.1  44227.2    44399
read      429.2  1110.6   173.5   232.8   252.5   334.8   366.9   386.4   400.5   420.0   444.9   491.4  2482.6 15765.2 32378.8   6535.2     6481
read      463.1  1341.1   173.5   234.9   254.7   337.5   373.0   393.8   408.1   428.0   455.2   509.8  3190.6 28459.8 41108.6   5748.4     5807
read      352.1   340.8   160.7   209.9   221.8   300.7   347.0   375.4   399.4   431.7   479.2   553.9  1482.4  3708.0  8745.6  83020.8    83137
read      439.9  1035.6   173.5   224.1   240.1   349.1   393.3   418.9   437.1   462.0   494.0   545.8  2519.3 13584.3 32284.9   9576.6     9580
read      372.0   583.1   160.7   210.4   222.2   306.5   376.2   422.9   452.8   483.5   518.3   570.3  1077.7  6773.7 29646.5  37260.2    37385
read      354.3   311.9   160.7   211.3   223.0   306.3   378.9   423.1   451.1   479.6   509.8   550.5   745.9  3213.2 12942.1  33542.8    33706
read      355.1   343.6   160.7   211.3   223.0   305.6   375.3   421.1   450.3   480.0   512.6   554.4   761.2  3710.3 14018.7  35127.2    35204
read      358.0   374.1   160.7   214.4   226.4   308.7   366.7   408.2   442.7   480.7   523.4   576.7   765.7  4005.6 12737.1  50462.2    50438
read      353.8   270.3   160.7   214.6   226.6   307.1   364.0   405.1   438.8   476.3   517.9   569.1   735.3  3877.4 10086.6  48954.2    48878
read      356.9   296.0   160.7   214.2   226.2   308.6   372.2   418.7   451.5   486.0   524.3   574.1   747.0  3889.7  8914.8  42583.6    42682
read      366.8   360.8   160.7   215.2   226.8   321.7   400.6   438.6   462.0   487.2   515.2   555.3   763.0  4785.2 11800.8  27429.6    27416
read      343.0   294.2   160.7   211.0   223.0   302.3   352.0   385.1   412.5   448.9   495.0   554.8   702.0  3375.9 16403.8  64459.6    64424
read      346.2   400.1   160.7   210.6   222.4   301.9   351.1   383.3   409.9   446.5   492.0   549.4   717.9  5244.1 13838.9  63969.4    64364
read      415.1  1008.5   173.5   237.6   257.6   333.9   363.9   381.2   395.3   412.7   436.3   489.6  2008.7 18054.8 32288.8   5563.2     5481
read      369.3   230.8   160.7   217.2   231.0   343.2   405.0   435.8   455.5   476.4   503.5   551.2   761.4  3095.4  9966.8  26028.2    26227
read      355.1   207.0   160.7   216.6   229.9   336.5   395.1   425.6   445.0   464.6   488.3   519.7   596.1  1640.0  8760.5  26549.8    26586
read      314.5   151.4   160.7   206.7   218.4   290.7   335.6   362.2   382.2   406.8   441.1   491.5   578.9  1133.4  5446.0  86276.2    86286
read      352.0   230.4   160.7   215.3   227.9   328.9   396.0   426.0   444.6   463.4   486.9   519.5   599.5  1586.8 10816.6  24503.0    24452
read      347.8   184.5   160.7   212.7   225.3   321.2   392.0   424.6   444.4   464.1   487.6   518.3   592.6  2016.7  7748.3  26853.8    26832
read      345.2   218.9   148.8   211.8   224.5   315.6   387.0   423.3   445.1   466.3   491.5   525.7   594.0  1042.0 12050.9  29808.0    29795
read      335.2   161.3   160.7   209.1   221.5   305.1   361.8   400.4   429.7   459.7   491.4   531.3   612.5  1128.6  5708.5  46182.4    46224
read      317.5   151.6   160.7   207.4   219.3   293.0   338.1   365.1   385.8   411.8   448.6   500.4   593.5  1069.7  6263.7  84600.0    84587
read      328.7   170.6   160.7   208.8   221.1   300.9   351.4   383.9   409.4   441.8   479.9   527.5   613.2   993.2  4181.7  63269.2    63389
read      339.2   202.2   160.7   209.4   221.9   306.8   364.1   402.8   433.0   464.0   497.3   539.4   629.9  1190.2  9878.0  46886.4    46953
read      313.1   182.3   148.8   206.6   218.2   290.1   333.7   359.7   378.7   402.7   436.2   486.4   568.6  1221.2  6449.0  90202.4    90536
read      358.8   228.0   160.7   226.2   241.6   353.2   391.9   410.8   424.2   438.0   459.8   492.4   587.1  1702.3 11372.0  12604.0    12508
